"id","name","aug_type","name_pool","archetype","level","lore","focuseffect","worneffect","total_points","stat_count","ac","hp","mana","astr","asta","adex","aagi","awis","aint","acha","mr","fr","cr","dr","pr","heroic_str","heroic_sta","heroic_dex","heroic_agi","heroic_wis","heroic_int","heroic_cha"
"160738","Hordarnor Scarcloak","found","hard","melee_defense","60","Found Soul","0","0","777","18","10","65","0","15","8","13","11","12","13","0","14","7","13","15","13","5","0","5","3","6","7","0"
"160749","Tanith Moondrift the Arcane","found","soft","caster","60","Found Soul","0","0","754","17","0","58","73","14","11","0","11","13","9","6","12","14","12","6","9","6","5","0","8","0","7","0"
"160000","Hratheld Grimfist the Furious","lost","hard","melee_offense","65","Lost Soul","0","0","578","11","21","58","0","14","15","17","16","14","0","0","12","0","13","14","12","0","0","0","0","0","0","0"
"160004","Zarviskent Fellward","lost","hard","melee_defense","65","Lost Soul","0","0","659","10","18","114","0","17","9","20","17","0","0","0","0","12","17","0","0","0","0","14","5","0","0","0"
"160009","Galdost Frostbreaker","lost","hard","melee_offense","65","Lost Soul","0","0","806","13","0","49","0","13","19","18","15","17","19","0","0","8","10","14","19","0","0","15","0","0","10","0"
"160015","Rowan Stonevein","lost","hard","melee_defense","65","Lost Soul","0","0","739","12","0","114","0","10","13","0","12","19","19","0","8","0","15","0","16","0","10","0","11","6","0","0"
"160017","Vraxel Swordcrest","lost","hard","melee_defense","65","Lost Soul","0","0","832","13","19","69","0","19","16","15","16","20","14","0","17","0","19","19","15","0","0","0","12","0","0","0"
"160019","Lyri","lost","soft","caster","65","Lost Soul","3537","0","807","13","0","0","83","14","11","0","17","11","17","17","13","11","15","17","0","0","0","0","15","0","0","11"
"160025","Fenara","lost","soft","caster","65","Lost Soul","0","0","589","11","0","0","69","21","20","0","0","10","11","12","0","17","16","11","12","0","0","0","0","0","0","7"
"160027","Kaelara Moonbrook","lost","soft","healer","65","Lost Soul","0","0","493","8","0","91","52","11","14","0","0","17","0","17","0","20","18","0","0","0","0","0","0","0","0","0"
"160028","Nolan","lost","soft","healer","65","Lost Soul","0","0","564","10","0","0","102","11","18","0","15","0","11","17","21","12","0","13","12","0","0","0","0","0","0","0"
"160033","Threnent Grimbreaker","lost","hard","melee_defense","65","Lost Soul","0","0","827","13","21","95","0","11","13","17","18","0","13","0","18","17","0","20","0","0","12","8","7","0","0","0"
"160042","Edric Valesinger","lost","soft","mixed","65","Lost Soul","0","0","886","13","12","100","102","18","14","0","12","0","14","19","13","12","0","0","11","0","0","0","15","0","0","14"
"160052","Vrekom Duskkeep","lost","hard","melee_offense","65","Lost Soul","0","0","830","12","13","124","0","15","15","19","21","17","0","0","0","0","17","14","14","10","0","0","0","13","0","0"
"160055","Brak","lost","hard","melee_defense","65","Lost Soul","0","0","825","13","0","77","0","10","20","18","16","14","17","0","18","0","15","14","17","0","0","10","12","0","0","0"
"160064","Cormac Calmrise","lost","soft","healer","65","Lost Soul","0","0","455","8","16","0","100","15","10","0","0","0","15","15","0","0","13","0","16","0","0","0","0","0","0","0"
"160067","Valdordem Stonevale","lost","hard","melee_offense","65","Lost Soul","0","0","673","12","18","0","0","17","0","14","10","13","16","0","0","14","14","0","13","0","0","10","9","8","0","0"
"160068","Aldurgok Fellhold","lost","hard","melee_offense","65","Lost Soul","0","0","407","8","0","107","0","13","0","9","9","0","11","0","0","14","0","15","15","0","0","0","0","0","0","0"
"160093","Faolan Axewall","lost","hard","melee_offense","65","Lost Soul","0","0","526","9","12","88","0","0","19","18","0","13","7","0","10","0","0","16","0","0","12","0","0","0","0","0"
"160101","Deryn","lost","soft","caster","65","Lost Soul","0","0","861","13","0","114","90","18","15","0","0","16","17","19","17","19","0","11","0","8","8","0","0","6","0","0"
"160102","Tael Duskborne","lost","soft","caster","65","Lost Soul","0","0","800","13","16","0","71","19","15","0","10","0","19","8","20","0","13","21","9","11","15","0","0","0","0","0"
"160112","Faranek Fellward","lost","hard","melee_defense","65","Lost Soul","0","3897","585","9","18","115","0","18","18","18","16","0","0","0","18","0","0","0","14","0","5","0","0","0","0","0"
"160123","Gorvyn Stoneedge the Scarred","lost","hard","melee_offense","65","Lost Soul","0","0","530","9","18","73","0","18","13","20","0","0","11","0","0","0","16","0","17","0","0","0","0","0","7","0"
"160141","Laelara Glentouch","lost","soft","caster","65","Lost Soul","3513","0","700","10","0","102","71","0","15","0","0","11","19","15","0","20","0","17","0","0","0","0","0","10","0","12"
"160144","Mirenelion Dawnsinger","lost","soft","healer","65","Lost Soul","0","0","607","12","0","0","53","0","7","0","10","13","18","14","16","13","14","0","11","0","11","0","0","0","7","0"
"160146","Skeldurorm Frostwall","lost","hard","melee_defense","65","Lost Soul","0","0","429","8","0","76","0","0","11","14","11","0","14","0","16","0","0","19","16","0","0","0","0","0","0","0"
"160159","Valdyn Blackedge","lost","hard","melee_defense","65","Lost Soul","0","3890","688","10","18","80","120","15","0","19","18","0","0","0","0","14","0","16","0","7","0","10","0","0","0","0"
"160169","Aldus Galehold","lost","hard","melee_defense","65","Lost Soul","0","3897","798","13","0","89","0","13","16","8","12","15","12","0","14","18","15","16","0","14","0","0","13","0","0","0"
"160180","Tanith Dawnshade","lost","soft","caster","65","Lost Soul","0","0","591","11","0","0","60","13","19","0","18","16","13","14","15","11","15","0","12","0","0","0","0","0","0","0"
"160182","Theliene Dawnbloom","lost","soft","caster","65","Lost Soul","0","0","688","11","15","80","93","19","0","0","0","15","17","17","13","0","0","12","9","0","0","0","0","0","12","0"
"160187","Zarvesh Grimcrest","lost","hard","melee_offense","65","Lost Soul","0","0","588","10","18","95","0","0","19","15","11","16","0","0","0","0","15","10","0","0","0","10","5","0","0","0"
"160204","Nimue Glenvale","lost","soft","healer","65","Lost Soul","0","0","524","8","0","102","122","0","0","0","16","9","13","16","13","0","0","15","0","0","0","0","0","0","0","0"
"160210","Gorn Dirkedge","lost","hard","melee_defense","65","Lost Soul","0","0","608","11","17","88","0","9","0","7","19","18","11","0","17","0","12","0","18","0","0","9","0","0","0","0"
"160217","Paldolteld Axebreaker","lost","hard","melee_defense","65","Lost Soul","0","0","911","14","0","99","0","17","12","18","18","18","0","0","9","18","19","18","0","9","4","11","12","0","0","0"
"160222","Urien the Guardian","lost","hard","melee_defense","65","Lost Soul","0","0","732","12","0","101","0","19","12","16","15","12","18","0","9","16","19","0","17","0","0","0","0","0","10","0"
"160223","Xeldenkund Duskkeep","lost","hard","melee_defense","65","Lost Soul","0","0","518","10","17","80","0","11","0","10","0","14","9","0","15","0","13","0","21","8","0","0","0","0","0","0"
"160227","Deryn Mistflame","lost","soft","healer","65","Lost Soul","0","0","714","13","18","0","83","0","11","0","9","17","14","16","15","16","0","18","14","0","0","0","0","0","7","8"
"160228","Maren Silverhaven","lost","soft","caster","65","Lost Soul","3525","0","578","9","0","0","95","16","0","0","14","19","18","17","0","16","0","14","19","0","0","0","0","0","0","0"
"160232","Gaelith Loreward","lost","soft","healer","65","Lost Soul","3501","0","793","13","0","0","83","17","14","0","0","12","17","14","9","0","19","14","0","8","0","0","0","10","11","7"
"160244","Thane Duskshroud","lost","hard","melee_defense","65","Lost Soul","0","0","817","13","19","104","0","10","15","17","14","19","17","0","0","19","20","13","12","0","0","0","12","0","0","0"
"160249","Noriani Veilseeker","lost","soft","caster","65","Lost Soul","0","0","631","10","14","77","106","17","16","0","0","17","17","0","18","18","0","0","10","0","0","0","0","0","0","0"
"160259","Urien Stormbrow","lost","hard","melee_offense","65","Lost Soul","0","0","694","12","12","81","81","0","16","11","15","0","10","0","14","0","18","0","0","0","6","12","6","0","0","0"
"160261","Aela Stillmark","lost","soft","healer","65","Lost Soul","0","0","758","12","13","80","89","0","18","0","0","18","15","13","19","12","19","0","0","0","6","0","0","12","0","0"
"160262","Zarvordone Grimwall","lost","hard","mixed","65","Lost Soul","0","0","593","9","14","98","101","0","11","18","10","0","0","0","0","19","17","0","0","0","0","11","0","0","0","0"
"160268","Isara Swiftkeeper","lost","soft","healer","65","Lost Soul","0","0","838","12","0","0","87","12","18","0","0","16","14","12","18","18","17","0","0","15","0","0","0","10","0","13"
"160275","Aldric Cragbrow","lost","hard","melee_offense","65","Lost Soul","0","3890","753","12","0","92","0","13","18","14","19","15","0","0","15","20","0","12","12","0","0","0","11","10","0","0"
"160282","Caerlis Cleartouch","lost","soft","healer","65","Lost Soul","3501","0","480","8","0","103","75","0","15","0","17","17","0","10","0","0","9","13","0","0","0","0","0","0","0","0"
"160283","Korvarnund Cragcrest","lost","hard","melee_offense","65","Lost Soul","0","3890","566","9","18","95","0","20","17","0","9","0","0","0","17","0","10","0","0","10","0","0","9","0","0","0"
"160284","Warviskone Warspite","lost","hard","melee_defense","65","Lost Soul","0","0","714","12","0","85","0","13","11","0","13","15","17","0","19","9","13","0","18","0","0","0","11","11","0","0"
"160288","Thane Swordspite","lost","hard","melee_offense","65","Lost Soul","0","0","553","10","0","110","0","14","14","15","10","17","0","0","12","12","0","9","0","0","0","8","0","0","0","0"
"160295","Faelara Everdrift the Pure","lost","soft","healer","65","Lost Soul","0","0","956","14","0","104","78","0","15","0","15","10","17","12","17","18","0","17","18","0","0","0","0","8","12","16"
"160314","Gavin Bonespite","lost","hard","melee_offense","65","Lost Soul","0","3897","394","7","11","98","0","17","0","18","0","12","0","0","12","13","0","0","0","0","0","0","0","0","0","0"
"160315","Raelwen Everbrook","lost","soft","caster","65","Lost Soul","3510","0","819","14","0","77","55","16","20","0","0","13","13","12","12","14","0","14","13","8","0","0","0","0","11","10"
"160321","Isaninari Loredrift","lost","soft","caster","65","Lost Soul","3510","0","666","11","12","63","122","17","19","0","16","16","0","14","0","16","11","0","12","0","0","0","0","0","0","0"
"160333","Wulveld Galefist","lost","hard","melee_defense","65","Lost Soul","0","3897","616","11","15","0","0","0","14","12","10","11","20","0","20","0","21","16","12","0","0","0","0","0","12","0"
"160352","Gorv Duskridge","lost","hard","melee_offense","65","Lost Soul","0","0","658","10","19","126","0","17","18","15","0","0","18","0","0","11","20","10","0","0","0","0","0","0","10","0"
"160368","Faera Glenhollow","lost","soft","caster","65","Lost Soul","0","0","757","11","0","119","113","0","8","0","0","14","12","11","20","16","0","0","15","0","9","0","0","15","0","0"
"160383","Greymilkon Frostkeep","lost","hard","melee_defense","65","Lost Soul","0","0","854","14","0","110","0","10","18","15","16","17","17","0","14","0","18","16","12","0","0","7","5","0","12","0"
"160385","Gareth Cragward","lost","hard","melee_offense","65","Lost Soul","0","0","558","9","0","75","0","15","12","21","19","0","0","0","15","20","10","0","0","0","0","0","10","0","0","0"
"160413","Vraxone Blackvale","lost","hard","melee_offense","65","Lost Soul","0","0","757","11","15","100","0","19","20","0","13","0","13","0","0","0","13","0","19","0","12","0","6","0","14","0"
"160417","Falkarnem Duskforge","lost","hard","melee_offense","65","Lost Soul","0","0","777","12","14","116","0","18","16","11","16","15","0","0","19","16","0","0","14","8","0","0","0","13","0","0"
"160425","Caeluna Starmark","lost","soft","caster","65","Lost Soul","0","0","732","12","0","0","107","8","19","0","14","0","17","14","0","15","13","13","18","10","0","0","0","0","0","10"
"160428","Faera Stillglass","lost","soft","mixed","65","Lost Soul","0","0","711","11","18","101","0","19","0","12","0","9","12","0","17","16","0","0","19","0","0","0","0","11","13","0"
"160429","Drakordan Frostward","lost","hard","melee_offense","65","Lost Soul","0","3893","674","12","0","63","0","17","12","17","19","15","16","0","19","0","14","16","8","0","7","0","0","0","0","0"
"160442","Isanari Swiftseeker","lost","soft","healer","65","Lost Soul","0","0","917","15","18","0","110","16","16","0","9","16","11","13","0","8","15","17","15","11","8","0","14","0","0","0"
"160444","Aldris Duskmantle","lost","soft","caster","65","Lost Soul","0","0","819","14","0","64","83","20","15","0","16","15","16","12","17","10","14","15","0","0","0","0","0","9","0","7"
"160451","Harvakane Frostridge","lost","hard","melee_offense","65","Lost Soul","0","0","509","9","14","103","0","0","0","11","18","12","14","0","10","0","0","14","0","0","0","0","0","0","9","0"
"160458","Narvurgom Bonefist","lost","hard","melee_defense","65","Lost Soul","0","3884","504","9","0","94","0","13","0","12","10","0","11","0","0","0","15","15","16","0","0","11","0","0","0","0"
"160459","Wulf Slateridge","lost","hard","melee_offense","65","Lost Soul","0","0","567","9","15","109","0","17","16","0","17","0","14","0","0","0","0","16","15","0","8","0","0","0","0","0"
"160460","Cadolten Graveblade","lost","hard","melee_offense","65","Lost Soul","0","3887","741","11","0","116","0","16","13","17","13","0","10","0","14","17","0","0","16","0","11","15","0","0","0","0"
"160462","Kaldakone Swordcloak","lost","hard","melee_defense","65","Lost Soul","0","0","750","12","0","111","0","18","17","0","16","15","17","0","11","10","0","13","15","0","0","0","14","6","0","0"
"160464","Tael Emberrise","lost","soft","healer","65","Lost Soul","0","0","521","10","0","0","79","17","10","0","12","15","0","13","14","8","0","19","17","0","0","0","0","0","0","0"
"160465","Draxus Frostforge","lost","hard","melee_offense","65","Lost Soul","0","0","764","13","0","87","0","14","13","16","10","16","13","0","15","14","15","0","11","0","0","11","0","0","12","0"
"160469","Sumiararin Valemere","lost","soft","mixed","65","Lost Soul","0","0","806","13","16","0","106","11","9","19","20","0","17","0","0","10","19","12","19","9","12","0","0","0","0","0"
"160474","Soren Boneward","lost","hard","melee_offense","65","Lost Soul","0","0","854","12","0","105","0","18","13","11","18","0","18","0","0","15","18","14","0","14","0","0","8","0","15","0"
"160479","Narvordoth Dirkmantle","lost","hard","melee_defense","65","Lost Soul","0","0","549","9","0","105","0","0","10","13","19","0","14","0","0","14","0","9","13","0","0","0","0","0","14","0"
"160482","Treld Slateedge","lost","hard","melee_defense","65","Lost Soul","0","3887","697","12","0","53","91","16","12","12","15","0","9","0","0","12","9","0","14","15","0","0","0","0","9","0"
"160483","Rowan Slatehand","lost","hard","mixed","65","Lost Soul","0","0","681","12","16","0","0","17","18","10","12","0","17","13","19","19","17","0","16","0","9","0","0","0","0","0"
"160489","Straxan Duskridge","lost","hard","melee_defense","65","Lost Soul","0","0","969","15","20","114","0","14","11","19","17","21","12","0","10","18","20","17","0","8","0","10","10","0","0","0"
"160492","Winaa Starkeeper","lost","soft","mixed","65","Lost Soul","0","0","771","12","17","109","126","20","14","10","16","0","17","0","16","20","12","11","0","0","0","0","0","0","0","0"
"160494","Trelene Runevale the Persistent","lost","soft","mixed","65","Lost Soul","0","0","763","13","0","101","0","0","10","17","17","11","13","14","9","17","16","16","0","0","0","0","7","0","13","0"
"160501","Keld Dreadvale the Stalwart","lost","hard","melee_defense","65","Lost Soul","0","3897","614","10","0","85","0","16","15","18","19","13","0","0","0","0","19","7","13","0","0","0","11","0","0","0"
"160502","Caelire Brightborne","lost","soft","healer","65","Lost Soul","0","0","749","14","0","0","72","21","15","0","16","17","10","14","15","0","11","17","8","8","0","0","7","4","0","0"
"160507","Wulvenkane Darkfall","lost","hard","melee_offense","65","Lost Soul","0","0","775","13","16","102","0","16","16","10","16","12","15","0","0","19","16","15","13","12","0","0","0","0","0","0"
"160515","Isanel Silvermark","lost","soft","caster","65","Lost Soul","0","0","1016","15","0","108","110","11","15","0","12","18","13","15","0","8","15","19","16","0","0","0","10","0","14","12"
"160544","Soldon Coldblade","lost","hard","melee_offense","65","Lost Soul","0","0","725","12","13","109","0","15","13","18","15","17","0","0","15","20","14","0","18","8","0","0","0","0","0","0"
"160553","Helkakan Ironcrest","lost","hard","melee_offense","65","Lost Soul","0","0","744","13","16","104","0","15","16","7","18","16","14","0","15","12","0","17","12","0","0","0","0","10","0","0"
"160554","Pelian Ironhold","lost","hard","melee_defense","65","Lost Soul","0","0","551","10","0","67","0","11","19","14","13","9","0","0","10","0","16","18","0","0","0","0","0","11","0","0"
"160573","Maren Sageglass","lost","soft","healer","65","Lost Soul","0","0","753","13","18","0","64","0","19","0","16","10","15","12","0","17","17","17","14","0","10","0","0","0","9","0"
"160580","Urien Duskkeeper","lost","soft","healer","65","Lost Soul","0","0","941","13","15","105","93","19","15","0","0","13","0","9","16","0","15","0","15","12","15","0","0","15","0","0"
"160587","Drakim Swordward","lost","hard","melee_offense","65","Lost Soul","0","0","676","11","0","111","0","17","14","20","8","15","0","0","16","12","0","11","0","8","11","0","0","0","0","0"
"160596","Caera Clearwalker","lost","soft","caster","65","Lost Soul","0","0","810","13","20","105","56","0","14","0","14","0","11","11","8","0","13","18","0","0","10","0","14","0","0","10"
"160605","Greymen Coldmantle","restless","hard","melee_defense","65","Restless Soul","0","0","711","14","10","106","0","13","15","14","16","13","11","0","13","10","13","17","16","0","0","0","0","0","5","0"
"160607","Winaene Winddrift","restless","soft","caster","65","Restless Soul","0","0","842","15","0","86","106","10","16","0","15","15","12","15","13","11","10","15","9","6","0","0","0","0","0","12"
"160611","Hadrik Glendrift","restless","soft","caster","65","Restless Soul","3504","0","759","14","0","0","81","14","16","0","15","17","9","13","14","18","18","13","11","0","10","0","5","0","0","0"
"160615","Faolan Stonehide","restless","hard","melee_defense","65","Restless Soul","0","0","679","12","0","60","0","11","16","16","14","13","14","0","14","13","0","16","14","0","0","14","0","0","0","0"
"160624","Drav Bonehand the Furious","restless","hard","melee_offense","65","Restless Soul","0","3893","587","10","17","80","0","15","12","15","14","0","0","0","16","0","0","15","17","0","0","11","0","0","0","0"
"160634","Winalis Sagewalker","restless","soft","healer","65","Restless Soul","0","0","924","15","0","105","86","18","14","0","13","12","16","9","15","15","15","17","17","0","0","0","10","0","0","11"
"160639","Kijainene Silvermantle","restless","soft","healer","65","Restless Soul","3510","0","727","11","15","105","90","0","18","0","0","14","15","14","15","0","0","0","18","0","10","0","0","0","8","0"
"160641","Aela Calmsong","restless","soft","mixed","65","Restless Soul","0","0","848","16","17","0","0","12","14","12","7","14","19","11","11","17","11","14","14","11","11","8","0","0","0","0"
"160652","Gareth Emberhaven","restless","soft","caster","65","Restless Soul","0","0","616","11","16","0","83","15","16","0","14","10","15","0","0","10","18","0","11","0","11","0","0","0","0","0"
"160664","Caeria Starmantle","restless","soft","caster","65","Restless Soul","0","0","830","15","17","82","85","12","14","0","0","15","14","8","13","9","11","15","0","9","9","0","0","9","0","0"
"160672","Nimue Mistwater","restless","soft","caster","65","Restless Soul","0","0","887","14","0","0","78","12","15","0","17","12","15","11","13","17","15","14","0","15","0","0","0","12","0","11"
"160673","Sikor Fellmantle","restless","hard","melee_defense","65","Restless Soul","0","0","589","12","13","92","0","8","18","12","12","11","16","0","0","16","12","11","11","0","0","0","0","0","0","0"
"160677","Nali Veilhollow the Serene","restless","soft","healer","65","Restless Soul","0","0","858","15","0","75","81","12","16","0","15","9","14","14","10","16","17","16","15","0","0","0","0","10","10","0"
"160683","Suma Tidemark the Enlightened","restless","soft","caster","65","Restless Soul","0","0","892","14","0","105","102","18","15","0","12","11","18","16","12","13","0","16","14","8","12","0","0","0","0","0"
"160685","Corin","restless","hard","melee_offense","65","Restless Soul","0","0","1032","17","16","83","0","15","15","13","15","16","14","0","16","0","12","10","9","13","8","10","0","6","14","0"
"160686","Warvund Coldvale the Unyielding","restless","hard","melee_offense","65","Restless Soul","0","0","771","14","0","73","0","16","17","14","15","17","15","0","11","16","10","13","12","7","0","10","0","0","0","0"
"160690","Vrek Darkbrow","restless","hard","melee_offense","65","Restless Soul","0","3897","557","10","0","93","0","16","17","15","11","18","0","0","13","0","16","11","12","0","0","0","0","0","0","0"
"160696","Mordan Duskmantle","restless","hard","melee_offense","65","Restless Soul","0","3893","702","13","0","82","0","9","17","10","17","14","13","0","15","15","14","13","11","0","0","0","0","12","0","0"
"160701","Maeleniith Clearseeker","found","soft","caster","65","Found Soul","0","0","810","15","18","74","86","12","14","0","7","16","13","11","0","15","15","12","14","0","9","0","0","0","0","8"
"160702","Soldath Bloodshroud the Unbroken","found","hard","melee_defense","65","Found Soul","0","0","586","13","0","45","0","13","8","8","9","13","15","0","14","13","10","15","11","0","11","0","0","0","0","0"
"160705","Mord the Warden","found","hard","melee_defense","65","Found Soul","0","0","913","17","18","80","0","12","12","14","14","7","12","0","16","14","17","10","12","11","10","11","0","0","4","0"
"160710","Winayn Ashglass the Pious","found","soft","healer","65","Found Soul","0","0","665","15","14","51","60","0","13","0","12","14","8","12","0","13","13","13","13","0","5","0","4","0","6","0"
"160712","Laelani Palewater","found","soft","healer","65","Found Soul","3507","0","722","14","0","0","83","13","11","0","9","12","9","12","12","14","17","12","6","0","11","0","0","13","0","0"
"160720","Cassin Silverdrift","found","soft","caster","65","Found Soul","3537","0","816","16","0","64","50","14","12","0","12","12","15","12","14","10","10","16","12","5","0","0","11","10","0","0"
"160722","Kija Calmward","found","soft","caster","65","Found Soul","0","0","674","13","16","90","54","0","13","0","13","14","13","12","8","11","10","13","0","0","12","0","0","0","0","0"
"160726","Waellis Starborn","found","soft","caster","65","Found Soul","0","0","766","16","0","73","63","10","11","0","6","17","12","15","14","10","11","16","11","10","0","0","4","6","0","0"
"160730","Windborn the Compassionate","found","soft","healer","65","Found Soul","3537","0","699","15","10","66","67","17","13","0","11","9","12","15","12","8","10","16","6","9","0","0","0","0","0","0"
"160741","Naelara Mornkeeper","found","soft","healer","65","Found Soul","0","0","680","14","0","75","80","9","14","0","12","9","12","13","14","15","0","8","14","7","0","0","5","0","0","0"
